code,neuromusc,cvd,respiratory,renal,gi,hemato_immu,metabolic,congeni_genetic,malignancy,neonatal,tech_dep,transplant,ccc_flag
10908ZA,0,0,0,0,0,0,0,0,0,0,0,0,0
10A00ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
10A07Z6,0,0,0,0,0,0,0,0,0,0,0,0,0
10D07Z6,0,0,0,0,0,0,0,0,0,0,0,0,0
10D18Z9,0,0,0,0,0,0,0,0,0,0,0,0,0
10J08ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
10J23ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q00YS,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q03YG,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q03ZE,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q03ZJ,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q03ZM,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q04YH,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q04YT,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q04YY,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q04ZE,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q04ZP,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q04ZR,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q07YE,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q07YP,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q07YQ,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q07YR,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q07ZG,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q07ZK,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q07ZN,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q07ZV,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q08YG,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q08YT,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q08YY,0,0,0,0,0,0,0,0,0,0,0,0,0
10Q08ZV,0,0,0,0,0,0,0,0,0,0,0,0,0
10S28ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
10T24ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
10T28ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
10Y03ZE,0,0,0,0,0,0,0,0,0,0,0,0,0
10Y03ZY,0,0,0,0,0,0,0,0,0,0,0,0,0
10Y04ZK,0,0,0,0,0,0,0,0,0,0,0,0,0
10Y04ZL,0,0,0,0,0,0,0,0,0,0,0,0,0
10Y04ZV,0,0,0,0,0,0,0,0,0,0,0,0,0
10Y07ZP,0,0,0,0,0,0,0,0,0,0,0,0,0
2W01X7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W02X6Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W04X3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W04X4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W04X7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W05X2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W05X3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W05X7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W06X3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W06X6Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W07X5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W08X1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W08X5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W08X6Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W08X7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0CX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0CX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0FX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0GX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0HX1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0HX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0HX6Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0JX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0KX7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0MX7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0NX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0NXYZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0PX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0PX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0PX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0QX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0QX1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0QX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0RX1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0RX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0SX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0SX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0SXYZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0TX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W0UXYZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2W11X6Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W19X6Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W1AX7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W1FX7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W1NX6Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W1NX7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W1UX6Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W29X4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W2VX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W30X3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W31X1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W32X1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W32X2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W33XYZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2W36XYZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2W38X1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W3BXYZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2W3DX1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W3EXYZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2W3GX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W3GX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W3HX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W3KX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W3MX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W3NX1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W3NX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W3VX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W41X5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W42X5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W46X5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W4AX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W4FX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W4UX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W50X6Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W51X4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W52X1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W52X5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W52XYZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2W53XYZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2W54X1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W54X5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W54X7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W55X2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W55X3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W56X0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W57X4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W57X5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W58X4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5AX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5BX1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5CX6Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5EX6Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5FX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5GX1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5GX5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5JX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5LX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5LXYZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5QX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5RX1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5RX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5TX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W5VX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W65X0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W66XZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2W69X0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W6AX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W6BX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W6GX0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2W6PXZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
2Y02X5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
2Y42X5Z,0,0,0,0,0,0,0,0,0,0,0,0,0
30230G2,0,0,0,0,0,0,0,0,0,0,0,0,0
30230P0,0,0,0,0,0,0,0,0,0,0,0,0,0
30230S0,0,0,0,0,0,0,0,0,0,0,0,0,0
30230T0,0,0,0,0,0,0,0,0,0,0,0,0,0
30230W1,0,0,0,0,0,0,0,0,0,0,0,0,0
30230X4,0,0,0,0,0,0,0,0,0,0,0,0,0
30230Y2,0,0,0,0,0,0,0,0,0,0,0,0,0
30233G0,0,0,0,0,0,1,0,0,0,0,0,1,1
30233H0,0,0,0,0,0,0,0,0,0,0,0,0,0
30233J0,0,0,0,0,0,0,0,0,0,0,0,0,0
30233N0,0,0,0,0,0,0,0,0,0,0,0,0,0
30233P0,0,0,0,0,0,0,0,0,0,0,0,0,0
30233Y2,0,0,0,0,0,0,0,0,0,0,0,0,0
30240G1,0,0,0,0,0,1,0,0,0,0,0,1,1
30240G2,0,0,0,0,0,0,0,0,0,0,0,0,0
30240V0,0,0,0,0,0,0,0,0,0,0,0,0,0
30240X2,0,0,0,0,0,0,0,0,0,0,0,0,0
30240Y1,0,0,0,0,0,1,0,0,0,0,0,1,1
30243C0,0,0,0,0,0,0,0,0,0,0,0,0,0
30243G2,0,0,0,0,0,0,0,0,0,0,0,0,0
30243H1,0,0,0,0,0,0,0,0,0,0,0,0,0
30243J1,0,0,0,0,0,0,0,0,0,0,0,0,0
30243R1,0,0,0,0,0,0,0,0,0,0,0,0,0
30243X2,0,0,0,0,0,0,0,0,0,0,0,0,0
30243Y3,0,0,0,0,0,0,0,0,0,0,0,0,0
30243Y4,0,0,0,0,0,0,0,0,0,0,0,0,0
30250M1,0,0,0,0,0,0,0,0,0,0,0,0,0
30250S0,0,0,0,0,0,0,0,0,0,0,0,0,0
30253Q1,0,0,0,0,0,0,0,0,0,0,0,0,0
30253V0,0,0,0,0,0,0,0,0,0,0,0,0,0
30260M1,0,0,0,0,0,0,0,0,0,0,0,0,0
30260P1,0,0,0,0,0,0,0,0,0,0,0,0,0
30260T0,0,0,0,0,0,0,0,0,0,0,0,0,0
30260X0,0,0,0,0,0,1,0,0,0,0,0,1,1
30260Y0,0,0,0,0,0,1,0,0,0,0,0,1,1
30263H0,0,0,0,0,0,0,0,0,0,0,0,0,0
30263Q0,0,0,0,0,0,0,0,0,0,0,0,0,0
30263R0,0,0,0,0,0,0,0,0,0,0,0,0,0
30263S0,0,0,0,0,0,0,0,0,0,0,0,0,0
30263Y1,0,0,0,0,0,1,0,0,0,0,0,1,1
30273M1,0,0,0,0,0,0,0,0,0,0,0,0,0
30277Q1,0,0,0,0,0,0,0,0,0,0,0,0,0
3E00XMZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0102A,0,0,0,0,0,0,0,0,0,0,0,0,0
3E013KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E013TZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0300P,0,0,0,0,0,0,0,0,0,0,0,0,0
3E03017,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0303Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0304Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E030GC,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0330M,0,0,0,0,0,0,0,0,0,0,0,0,0
3E03316,0,0,0,0,0,0,0,0,0,0,0,0,0
3E033FZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E033PZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E033XZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0404Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E040PZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E040RZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E040WL,0,0,0,0,0,0,0,0,0,0,0,0,0
3E04329,0,0,0,0,0,0,0,0,0,0,0,0,0
3E043WL,0,0,0,0,0,0,0,0,0,0,0,0,0
3E043XZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E05017,0,0,0,0,0,0,0,0,0,0,0,0,0
3E050GC,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0530P,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0533Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E053GC,0,0,0,0,0,0,0,0,0,0,0,0,0
3E053TZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E06003,0,0,0,0,0,0,0,0,0,0,0,0,0
3E060WK,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0630M,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0630P,0,0,0,0,0,0,0,0,0,0,0,0,0
3E06328,0,0,0,0,0,0,0,0,0,0,0,0,0
3E063FZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E073GC,0,0,0,0,0,0,0,0,0,0,0,0,0
3E073KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E08017,0,0,0,0,0,0,0,0,0,0,0,0,0
3E083KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0930M,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0973Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E097GC,0,0,0,0,0,0,0,0,0,0,0,0,0
3E09X29,0,0,0,0,0,0,0,0,0,0,0,0,0
3E09XBZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E09XTZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0B70M,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0B7BZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0C329,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0C704,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0C705,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0C7NZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0CX3Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0CXGC,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0CXNZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0D3GC,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0D3RZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0D7HZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0DX04,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0DX05,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0E328,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0E70M,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0E728,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0E76Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0E7NZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0E7SF,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0E83Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0E8TZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0F328,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0F4GC,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0F87Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0F8BZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0F8HZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0F8SF,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0G36Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0G3HZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0G3NZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0G828,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0G86Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0G8GC,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0G8TZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0H3GC,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0H3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0H728,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0H73Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0H7HZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0H8KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0H8TZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0J304,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0J305,0,0,0,0,0,0,0,0,1,0,0,0,1
3E0J36Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0J3TZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0J704,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0J705,0,0,0,0,0,0,0,0,1,0,0,0,1
3E0J7U1,0,0,0,0,1,0,0,0,0,0,0,1,1
3E0J87Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0J8TZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0K30M,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0K4GC,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0K704,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0K705,0,0,0,0,0,0,0,0,1,0,0,0,1
3E0L37Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0M05Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0M704,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0M705,0,0,0,0,0,0,0,0,1,0,0,0,1
3E0N329,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0N704,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0N705,0,0,0,0,0,0,0,0,1,0,0,0,1
3E0N77Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0N7NZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0N829,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0N8BZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0N8SF,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0N8TZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0P3LZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0P3VZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0P728,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0P729,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0P76Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0P7SF,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0P804,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0P83Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0P86Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0Q3E0,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0Q70M,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0R0E1,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0R3KZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0S3NZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0S7SF,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0U36Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0V3BZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0V3GB,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0X3TZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0Y305,0,0,0,0,0,0,0,0,1,0,0,0,1
3E0Y3TZ,0,0,0,0,0,0,0,0,0,0,0,0,0
3E0Y4GC,0,0,0,0,0,0,0,0,0,0,0,0,0
3E1F38X,0,0,0,0,0,0,0,0,0,0,0,0,0
3E1F88X,0,0,0,0,0,0,0,0,0,0,0,0,0
3E1J88Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E1N78Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E1P38Z,0,0,0,0,0,0,0,0,0,0,0,0,0
3E1P78Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A0084Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A008KD,0,0,0,0,0,0,0,0,0,0,0,0,0
4A0134Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A0174Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A020CZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A020HZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A0239Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A027FZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A027N8,0,0,0,0,0,0,0,0,0,0,0,0,0
4A028N8,0,0,0,0,0,0,0,0,0,0,0,0,0
4A02X4A,0,0,0,0,0,0,0,0,0,0,0,0,0
4A02XFZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A03053,0,0,0,0,0,0,0,0,0,0,0,0,0
4A030J1,0,0,0,0,0,0,0,0,0,0,0,0,0
4A033BC,0,0,0,0,0,0,0,0,0,0,0,0,0
4A033R1,0,0,0,0,0,0,0,0,0,0,0,0,0
4A03X51,0,0,0,0,0,0,0,0,0,0,0,0,0
4A03XJ1,0,0,0,0,0,0,0,0,0,0,0,0,0
4A040J0,0,0,0,0,0,0,0,0,0,0,0,0,0
4A04353,0,0,0,0,0,0,0,0,0,0,0,0,0
4A043B1,0,0,0,0,0,0,0,0,0,0,0,0,0
4A043B2,0,0,0,0,0,0,0,0,0,0,0,0,0
4A043J3,0,0,0,0,0,0,0,0,0,0,0,0,0
4A043R1,0,0,0,0,0,0,0,0,0,0,0,0,0
4A060BZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A0635Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A0685Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A068BZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A07X0Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A097CZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A097LZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A0C75Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A0F33Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A0HXHZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A0JX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A0Z76Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A1034Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A1084G,0,0,0,0,0,0,0,0,0,0,0,0,0
4A108KD,0,0,0,0,0,0,0,0,0,0,0,0,0
4A120HZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A1239Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A123HZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A1274Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A130R1,0,0,0,0,0,0,0,0,0,0,0,0,0
4A133J3,0,0,0,0,0,0,0,0,0,0,0,0,0
4A133JC,0,0,0,0,0,0,0,0,0,0,0,0,0
4A14052,0,0,0,0,0,0,0,0,0,0,0,0,0
4A14053,0,0,0,0,0,0,0,0,0,0,0,0,0
4A140R0,0,0,0,0,0,0,0,0,0,0,0,0,0
4A143B0,0,0,0,0,0,0,0,0,0,0,0,0,0
4A14XB1,0,0,0,0,0,0,0,0,0,0,0,0,0
4A1675Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A1975Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A197LZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A1B7GZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A1D7DZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4A1H84Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A1HX4Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A1JX2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
4A1ZXQZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4B00XVZ,0,0,0,0,0,0,0,0,0,0,0,0,0
4B02XSZ,0,1,0,0,0,0,0,0,0,0,1,0,1
5A0522C,0,0,0,0,0,0,0,0,0,0,0,0,0
5A1221J,0,0,0,0,0,0,0,0,0,0,0,0,0
5A1522F,0,0,0,0,0,0,0,0,0,0,0,0,0
5A19054,0,0,0,0,0,0,0,0,0,0,0,0,0
5A1C60Z,0,0,0,0,0,0,0,0,0,0,0,0,0
5A1D70Z,0,0,0,0,0,0,0,0,0,0,0,0,0
5A2204Z,0,0,0,0,0,0,0,0,0,0,0,0,0
6A150ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
6A151ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
6A4Z1ZZ,0,0,0,0,0,0,0,0,0,0,0,0,0
6A551Z1,0,0,0,0,0,0,0,0,0,0,0,0,0
6A751Z6,0,0,0,0,0,0,0,0,0,0,0,0,0
6AB50BZ,0,0,0,0,0,0,0,0,0,0,0,0,0
7W02X6Z,0,0,0,0,0,0,0,0,0,0,0,0,0
7W05X8Z,0,0,0,0,0,0,0,0,0,0,0,0,0
7W06X2Z,0,0,0,0,0,0,0,0,0,0,0,0,0
7W07X1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
7W07X7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
7W08X1Z,0,0,0,0,0,0,0,0,0,0,0,0,0
7W09X7Z,0,0,0,0,0,0,0,0,0,0,0,0,0
8C02X6L,0,0,0,0,0,0,0,0,0,0,0,0,0
8E01XY7,0,0,0,0,0,0,0,0,0,0,0,0,0
